id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,hit,year_hit
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,2,1,FALSE,0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,192120,4,2015,1,2015
2mCF8L0brIs88eH6Kf2h9p,Fast Car,Fast Car,55zQqrjWsFHRcI1mxlQSsZ,"Jonas Blue, Dakota","1HBjj22wzbscIZ9sEb5dyf, 2zzpznMuhKlKlqh1ma7Sms",1,1,FALSE,0.644,0.57,9,-6.994,1,0.052,0.484,0,0.299,0.527,113.945,212424,4,2015,1,2015
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Stories,7dqftJ3kas6D0VAdmt3k3V,Avicii,1vCWHaC5f2uS3yhpwWbIA6,1,1,FALSE,0.579,0.736,6,-3.863,0,0.0527,0.31,0,0.198,0.613,127.999,230613,4,2015,1,2015
2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",61Ba3txRZWfiX6ZTEZlFCV,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,1,FALSE,0.659,0.381,2,-5.922,0,0.0304,0.385,0,0.0972,0.426,119.844,252227,3,2014,1,2015
2TeLIzFBe3hxkPR5FIQZut,Like I Can,In The Lonely Hour,08jWgM4vSkTose4blKBWov,Sam Smith,2wY79sveU1sp5g7SokKOiI,7,1,FALSE,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-5,0.124,0.481,99.933,167066,4,2014,1,2015
2tpfxAXiI52znho4WE3XFA,Talking Body,Queen Of The Clouds,1teQxZPWNILIowWpQA6qfm,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,4,1,TRUE,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,238427,4,2014,1,2015
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),5W98Ab4VvQEuFEE4TIe5fE,"Meghan Trainor, John Legend","6JL8zeS1NmiOftqZTRgdTz, 5y2Xq6xcjJb2jVM54GHK3t",6,1,FALSE,0.63,0.53,0,-7.259,1,0.0434,0.4,0,0.177,0.417,108.038,225053,3,2015,1,2015
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Uptown Special,3vLaOYCNCzngDf8QdBg2V1,"Mark Ronson, Bruno Mars","3hv9jJF3adDNsBSIQDqcjp, 0du5cEVh5yTK9QJze8zA0C",4,1,TRUE,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-5,0.0344,0.928,114.988,269667,4,2015,1,2015
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,11,1,FALSE,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560,4,2014,1,2015
36phXHOKx8rO7CMp2vNX4x,Love Myself,HAIZ,1ABRc0UFHY3x6rKQeFBTQ0,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,1,1,FALSE,0.617,0.759,0,-6.785,0,0.0678,0.0026,0,0.419,0.324,122.924,218773,4,2016,1,2015
37f4ITSlgPX81ad2EvmVQr,Fight Song,Wildfire,0mFDIOqypzHp6Xd0el1hoT,Rachel Platten,3QLIkT4rD2FMusaqmkepbq,5,1,FALSE,0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,204013,4,2016,1,2015
3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),I,2S56F6bIk01HboGbJJJ1IQ,"Felix Jaehn, Jasmine Thompson","4bL2B6hmLlMWnUEZnorEtG, 2TL8gYTNgD6nXkyuUdDrMg",1,2,FALSE,0.778,0.566,2,-6.959,0,0.0311,0.672,1.97e-4,0.0698,0.479,117.971,186147,4,2018,1,2015
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Please Don't Go,2SF8Wbc61u8hlQkZYGVCnx,Joel Adams,36jaGQtMj5UWD0eO1fCVdD,1,1,FALSE,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-5,0.294,0.235,84.264,210580,4,2015,1,2015
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,3cQO7jp5S9qLBoIVtbkSM1,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,2,1,FALSE,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-5,0.0602,0.648,169.977,202333,4,2015,1,2015
3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,Title (Deluxe),5W98Ab4VvQEuFEE4TIe5fE,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,3,1,FALSE,0.655,0.782,1,-4.789,1,0.185,0.375,0,0.317,0.832,79.427,184227,4,2015,1,2015
3ieLey98V9mIIh3W9gBlPF,Barcelona,Wanted on Voyage (Expanded Edition),6mcMKGEgukjyiR5IKElQ2E,George Ezra,2ysnwxxNtSgbb9t1m2Ur4j,4,1,FALSE,0.629,0.572,5,-9.332,1,0.0307,0.32,8.53e-4,0.109,0.182,93.997,188960,4,2014,1,2015
3MOECVkNshqHYTPt5DZcdN,Five More Hours,Good Evening,1J6b7W1nSHH7BObK8zIoEY,"Deorro, Chris Brown","6VD4UEUPvtsemqD3mmTqCR, 7bXgB6jMjp9ATFy66eO08Z",26,1,FALSE,0.699,0.883,5,-3.226,0,0.219,0.0288,0,0.817,0.499,127.961,211975,4,2017,1,2015
3NLnwwAQbbFKcEcV8hDItk,Perfect,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,3,1,FALSE,0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,230333,4,2015,1,2015
3pXF1nA74528Edde4of9CC,Don't,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,5,1,TRUE,0.765,0.356,11,-5.556,0,0.195,0.223,0,0.0963,0.189,96.991,198293,4,2015,1,2015
3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Confident,56yYgfX6M5FlpETfyZSHkn,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,2,1,TRUE,0.583,0.61,5,-5.639,0,0.0382,0.00425,1.05e-4,0.14,0.336,114.06,214740,4,2015,1,2015
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Delirium (Deluxe),20Ol6zZ0nLlc5EGTH1zA0j,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,9,1,FALSE,0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,252534,4,2015,1,2015
41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),Reflection (Deluxe),0zAsh6hObeNmFgFPrUiFcP,"Fifth Harmony, Kid Ink","1l8Fu6IkuTP0U5QetQJ5Xt, 6KZDXtSj0SzGOV705nNeh3",4,1,FALSE,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-6,0.118,0.594,99.987,224573,4,2015,1,2015
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Pharmacy,4QcXq4vTVN7dFb7bZa9jG2,Galantis,4sTQVOfp9vEMCemLw50sbu,4,1,FALSE,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,4,2015,1,2015
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,3,1,FALSE,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,4,2015,1,2015
4jL6WWKFDqCOPo2hC3VhSS,Water Under the Bridge,25,3AvPX1B1HiFROvYjLb5Qwi,Adele,4dpARuHxo51G3z768sgnrY,6,1,FALSE,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-6,0.105,0.538,94.963,240439,4,2015,1,2015
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,TALKING IS HARD,3mNoFlD1wsoXfkljfFzExT,WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,3,1,FALSE,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,4,2014,1,2015
4lIxdJw6W3Fg4vUIYCB0S5,Style,1989,2QJmrSgbdM35R67eoGQo4j,Taylor Swift,06HL4z0CvFAxyc27GXpf02,3,1,FALSE,0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,231000,4,2014,1,2015
4NYwy0R3NdvORX2B6OZXBT,Slow Motion,Trigga Reloaded,3pKTKC0AAe3yTcXQLzvpSW,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,2,1,FALSE,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-5,0.11,0.291,94.947,197854,4,2015,1,2015
4scpF6J5uMBvoh6sFB7EL1,No Type,SremmLife,6eDx949ONWDCN0O22wFZf7,Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,10,1,TRUE,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-6,0.0925,0.239,125.01,200080,4,2015,1,2015
500mvzh7TRZ0YdnVeHhj8b,Light It Up - Remix,Peace Is The Mission (Extended),4pCLlUxlKj3pNVdBtFyhrU,"Major Lazer, Nyla, Fuse ODG","738wLrAtLtCtFOLvQBXOXp, 4VZY0nxYMSNotbS7WjNVQy, 374sWpAJsbZckf98df2jJJ",10,1,FALSE,0.747,0.877,9,-3.782,0,0.0664,0.0375,8.33e-4,0.233,0.752,107.991,166138,4,2015,1,2015
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,5,1,FALSE,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720,4,2015,1,2015
57kR5SniQIbsbVoIjjOUDa,You Know You Like It,You Know You Like It,6mQGo1a9mXHNUSJYwXi9Wd,"DJ Snake, AlunaGeorge","540vIaP2JwjQb9dm3aArA4, 2VAnyOxzJuSAj7XIuEOT38",1,1,FALSE,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-6,0.306,0.247,196.093,247267,4,2014,1,2015
59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,1989,2QJmrSgbdM35R67eoGQo4j,Taylor Swift,06HL4z0CvFAxyc27GXpf02,9,1,FALSE,0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,220440,4,2014,1,2015
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,Wiped Out!,18iFxjZugvKhuNNMbLjZJF,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,6,1,FALSE,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4,2015,1,2015
5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,"Ariana Grande, The Weeknd","66CXWjxzNUsdJxJ2JdwvnR, 1Xyo4u8uXC1ZmMpatF05PJ",9,1,FALSE,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,236133,4,2014,1,2015
5jsw9uXEGuKyJzs0boZ1bT,Stitches,Handwritten,6sUOosXuYt0oUeczJRbedZ,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,2,1,FALSE,0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,206880,4,2015,1,2015
5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,Tangled Up,4ykbJPI8MPscFzROE8dqLy,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,4,1,FALSE,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-6,0.116,0.4,166.052,227427,4,2015,1,2015
5masKPHeAOVNgxdLebIcK7,Stole the Show,Cloud Nine,0uMIzWh1uEpHEBell4rlF8,"Kygo, Parson James","23fqKkggKUBHNkbKtXEls4, 48sLioddyaXkuhyHXSkpsB",2,1,FALSE,0.64,0.635,8,-7.565,0,0.226,0.271,0,0.319,0.475,100.034,223187,4,2016,1,2015
5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),679 (feat. Remy Boyz),0TyDTzG2zt2tg0wONT9wSU,"Fetty Wap, Remy Boyz","6PXS4YHDkKvl1wkIl4V8DL, 2s0yxtiHiyGe6CY4mbDYFi",1,1,TRUE,0.618,0.717,7,-5.738,1,0.318,0.00256,0,0.625,0.603,190.05,196693,4,2015,1,2015
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Sugar,5XyJzEROSmup2TcWmVjTIt,"Robin Schulz, Francesco Yates","3t5xRXzsuZmMDkQzgOX35S, 5X1JzPIIonP3u9lA580pPT",2,1,FALSE,0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,219043,4,2015,1,2015
5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),Chill Bill (feat. J. Davi$ & Spooks),5qBu7Ab6alstSCAzxTJMb1,"Rob $tone, J. Davi$, J Spooks","2hWs22BmQkK4czFtDLnar2, 1rs3y69kDwkIdGJcOYngQt, 36Tn5h23ysORlLKc42UXfe",1,1,TRUE,0.886,0.427,6,-10.028,1,0.145,0.0312,9.9e-4,0.0906,0.23,108.034,177184,4,2016,1,2015
5zUQZjVB6bfewBXWqsP9PY,Here,Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,2,1,FALSE,0.376,0.821,0,-3.974,1,0.104,0.0785,0,0.0823,0.331,120.462,199453,4,2015,1,2015
62PaSfnXSMyLshYJrlTuL3,Hello,25,3AvPX1B1HiFROvYjLb5Qwi,Adele,4dpARuHxo51G3z768sgnrY,1,1,FALSE,0.578,0.43,5,-6.134,0,0.0305,0.33,0,0.0854,0.288,78.991,295502,4,2015,1,2015
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Skrillex and Diplo present Jack Ü,6bfkwBrGYKJFk6Z4QVyjxd,"Jack Ü, Skrillex, Diplo, Justin Bieber","1HxJeLhIuegM3KgvPn8sTa, 5he5w2lnU9x7JFhnwcekXX, 5fMUXHkw8R8eOP2RNVYEZX, 1uNFoZAHBGtllmzznpCI3s",9,1,FALSE,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-6,0.0789,0.197,139.432,250286,4,2015,1,2015
6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,Title (Deluxe),5W98Ab4VvQEuFEE4TIe5fE,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,11,1,FALSE,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-6,0.111,0.95,139.091,182667,4,2015,1,2015
6hmhG1b4LEyNuashVvuIAo,Never Forget You,So Good,5YLRVHDVRw3QqWbeTGpC5B,"Zara Larsson, MNEK","1Xylc3o4UrD53lo9CvFvVg, 7uMh23xWiuR7zsNkuNcm2G",7,1,FALSE,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-6,0.269,0.276,145.992,213428,4,2017,1,2015
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Currents,79dL7FLiJFOO0EoehUHQBv,Tame Impala,5INjqkS1o8h1imAzPqGZBb,7,1,TRUE,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4,2015,1,2015
6Knv6wdA0luoMUuuoYi2i1,My House,My House,5lkNnHVlnCCCV304t89wOH,Flo Rida,0jnsk9HBra6NMjO2oANoPY,2,1,FALSE,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191,4,2015,1,2015
6rmXhRIemCTPyMYZRDN7Qg,Black Magic,Get Weird (Expanded Edition),2FnfZiFMv7bmXAIATOJDHs,Little Mix,3e7awlrlDSwF3iM0WBjGMp,1,1,FALSE,0.776,0.875,4,-5.535,1,0.0575,0.0343,0,0.314,0.849,111.988,211786,4,2015,1,2015
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),All My Friends (feat. Tinashe & Chance the Rapper),5cOhR878H8hC3UsxYq5Xyv,"Snakehips, Tinashe, Chance the Rapper","2FwJwEswyIUAljqgjNSHgP, 0NIIxcxNHmOoyBx03SfTCD, 1anyVhU62p31KFi8MEzkbf",1,1,TRUE,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-5,0.108,0.181,94.997,229747,4,2015,1,2015
6wJwkMo278iWVlWl1XQ4WA,The Heart Wants What It Wants,The Heart Wants What It Wants,2iFTxCYwhF5oC1L8s1B0rI,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,1,1,FALSE,0.616,0.789,7,-4.874,0,0.0377,0.053,0,0.142,0.621,83.066,227373,4,2014,1,2015
6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,Bad Blood,1Tv3rrFNdXGtTeP1plX2xE,"Taylor Swift, Kendrick Lamar","06HL4z0CvFAxyc27GXpf02, 2YZyLoL8N0Wb9xBt1NhZWg",1,1,FALSE,0.654,0.655,11,-7.388,0,0.106,0.0294,0,0.139,0.221,170.16,200107,4,2015,1,2015
70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,Love Stuff,0B4eikFaUJcf3hc6DaSVov,Elle King,3bhu7P5PfngueRHiB9hjcx,2,1,FALSE,0.612,0.921,7,-2.882,1,0.085,0.0183,0,0.0576,0.446,139.988,202173,4,2015,1,2015
72Bz4ciRZPBcVSw0nrZDHi,Do It Again,Do It Again,3kBBntDYL62xlqgnulskwv,"Pia Mia, Chris Brown, Tyga","1BhWF9W2PngtPSyobKg0rP, 7bXgB6jMjp9ATFy66eO08Z, 5LHRHt1k9lMyONurDHEdrp",1,1,TRUE,0.712,0.564,8,-6.527,1,0.047,0.0266,0,0.0874,0.411,95.95,207747,4,2015,1,2015
74sb4Gib0cL3TQeCjYF8vh,Lay Me Down,In The Lonely Hour,08jWgM4vSkTose4blKBWov,Sam Smith,2wY79sveU1sp5g7SokKOiI,10,1,FALSE,0.417,0.332,4,-9.482,1,0.0494,0.773,1.95e-5,0.109,0.172,119.156,253208,4,2014,1,2015
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,7yBl4uFyJzH48Vy6tPieXL,"Rihanna, Kanye West, Paul McCartney","5pKCCKE2ajJHZ9KAiaK11H, 5K4W6rqBFWDnAN6FQUkS6x, 4STHEaNw4mPZ2tzheohgXB",1,1,FALSE,0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,188238,4,2015,1,2015
7fBv7CLKzipRk6EC6TWHOB,The Hills,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,5,1,TRUE,0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,242253,4,2015,1,2015
7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,Dark Sky Paradise,1j2x7FJXTgUT0X5hZ8TDXE,"Big Sean, E-40","0c173mlxpT3dSFRgMO8XPh, 3crnzLy8R4lVwaigKEOz7V",4,1,TRUE,0.824,0.733,1,-5.474,1,0.0613,0.0362,0,0.325,0.395,97.972,284387,4,2015,1,2015
7g3htkaLz4ETFn0cifwM3y,High By The Beach,Honeymoon,2DpEBrjCur1ythIZ10gJWw,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,5,1,TRUE,0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,257573,4,2015,1,2015
7GgWAITsYJaRM3r50rfh5w,When We Were Young,25,3AvPX1B1HiFROvYjLb5Qwi,Adele,4dpARuHxo51G3z768sgnrY,4,1,FALSE,0.376,0.595,3,-5.936,1,0.0496,0.303,0,0.095,0.265,144.361,290900,4,2015,1,2015
7lGKEWMXVWWTt3X71Bv44I,Unsteady,VHS,7A8fZ2jjiu5heq7wNCutKN,X Ambassadors,3NPpFNZtSTHheNBaWC82rB,4,1,FALSE,0.389,0.665,0,-6.169,1,0.0644,0.178,7.32e-4,0.116,0.199,117.055,193547,4,2015,1,2015
7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,48zisMeiXniWLzOQghbPqS,"Calvin Harris, Ellie Goulding","7CajNmpbOovFoOoasH2HaY, 0X2BH1fck6amBIoJhDVmmJ",6,1,FALSE,0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.322,0.418,128.035,227267,4,2014,1,2015
7oGZAicScQt96OAW4AruYy,Want to Want Me,Everything Is 4,59eUYETmE1zi31ESb3SUkI,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,1,1,FALSE,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,207719,4,2015,1,2015
7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),What Dreams Are Made Of,4AUTMNSP56xicSznzKgzjB,"R. City, Adam Levine","4TH4BHy0LdBi3dpBW4P2UX, 4bYPcJP5jwMhSivRcqie2n",2,1,FALSE,0.509,0.671,1,-5.709,1,0.0678,0.304,0,0.0452,0.55,118.413,227480,5,2015,1,2015
7xoUc6faLbCqZO6fQEYprd,One Last Time,My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3,1,FALSE,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-6,0.096,0.104,125.026,197267,4,2014,1,2015
09CtPGIpYB4BrO8qb1RGsF,Sorry,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,4,1,FALSE,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,200787,4,2015,1,2016
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,This Is What You Came For,3pEgGUv379EDinvg1TN7Kt,"Calvin Harris, Rihanna","7CajNmpbOovFoOoasH2HaY, 5pKCCKE2ajJHZ9KAiaK11H",1,1,FALSE,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160,4,2016,1,2016
0BCy325UZyR9z0t0uxwn2N,H.O.L.Y.,Dig Your Roots,09KOjaflTBRE28GVvXqkYC,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,4,1,FALSE,0.523,0.666,7,-4.081,0,0.0327,0.401,0,0.0728,0.564,78.077,194187,4,2016,1,2016
0ErK6K0kYr0Ow2RkPMhmMs,Shout Out to My Ex,Glory Days (Expanded Edition),4w49hcqZt66HZX0MJHfW0m,Little Mix,3e7awlrlDSwF3iM0WBjGMp,1,1,FALSE,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-6,0.109,0.801,126.014,246240,4,2016,1,2016
0fYVliAYKHuPmECRs1pbRf,Renegades,VHS,7A8fZ2jjiu5heq7wNCutKN,X Ambassadors,3NPpFNZtSTHheNBaWC82rB,2,1,FALSE,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,4,2015,1,2016
0g5EKLgdKvNlln7TNqBByK,Middle,Encore,02sEJTj1sye1JaqxqpcSCp,"DJ Snake, Bipolar Sunshine","540vIaP2JwjQb9dm3aArA4, 0CjWKoS55T7DOt0HJuwF1H",2,1,FALSE,0.583,0.695,9,-5.336,1,0.0423,0.0141,0,0.0527,0.224,104.879,220573,4,2016,1,2016
0gb1J5UrTpzaU1s3nupgCd,No Money,No Money,2f7kOrpFos0njurSOi2zqL,Galantis,4sTQVOfp9vEMCemLw50sbu,1,1,FALSE,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,189127,4,2016,1,2016
0HMjXBAZmSYOTTi33WpMso,History,Made In The A.M. (Deluxe Edition),1gMxiQQSg5zeu4htBosASY,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,13,1,FALSE,0.655,0.699,11,-4.421,1,0.0493,0.0352,0,0.064,0.802,86.704,187427,4,2015,1,2016
0l0CvurVUrr2w3Jj1hOVFc,NO,Thank You (Deluxe Version),08eweM0IZoZPCCxODbrMoL,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,3,1,FALSE,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-6,0.737,0.657,92.134,213507,4,2017,1,2016
0lnIJmgcUpEpe4AZACjayW,Sorry,Lemonade,7dK54iZuOxXFarGhXwEXfF,Beyoncé,6vWDO969PvNqNYHIOW5v0m,4,1,TRUE,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-6,0.253,0.356,129.988,232560,4,2016,1,2016
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,Encore,02sEJTj1sye1JaqxqpcSCp,"DJ Snake, Justin Bieber","540vIaP2JwjQb9dm3aArA4, 1uNFoZAHBGtllmzznpCI3s",13,1,FALSE,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-5,0.135,0.163,99.988,205947,4,2016,1,2016
0OwX5aROoW1Iip8FV51Efg,Alarm,Alarm,2Z3HQO6NL3812mnNj7htXv,Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,1,1,TRUE,0.756,0.589,0,-5.093,1,0.232,0.0812,0,0.176,0.811,146.928,205593,4,2016,1,2016
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,Mind Of Mine (Deluxe Edition),5amj9zNeZ3B2EdpBgXrOZ0,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,2,1,TRUE,0.584,0.7,11,-4.275,1,0.0456,0.117,0,0.0939,0.438,124.944,202747,4,2016,1,2016
0rHVd8h0cFwgLgPFem6S60,Girls Like (feat. Zara Larsson),Girls Like (feat. Zara Larsson),0EUrNFkbVL5kokjQbzHxl3,"Tinie Tempah, Zara Larsson","0Tob4H0FLtEONHU1MjpUEp, 1Xylc3o4UrD53lo9CvFvVg",1,1,TRUE,0.916,0.804,0,-3.406,1,0.049,0.37,1.18e-5,0.0812,0.538,120.028,196000,4,2016,1,2016
0SuLAslEMFZAXf0SwY7syi,All Time Low,The Human Condition,2jJReDZqTuAxr4R0ItimZc,Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,3,1,TRUE,0.617,0.567,0,-4.188,1,0.0828,0.0584,0,0.0933,0.505,90.246,217603,4,2016,1,2016
0t7fVeEJxO2Xi4H2K5Svc9,Send My Love (To Your New Lover),25,3AvPX1B1HiFROvYjLb5Qwi,Adele,4dpARuHxo51G3z768sgnrY,2,1,FALSE,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-6,0.172,0.567,164.069,223079,4,2015,1,2016
0TXNKTzawI6VgLoA9UauRp,When You Love Someone,Chapters,3GNzXsFbzdwM0WKCZtgeNP,James TW,0B3N0ZINFWvizfa8bKiz4v,2,1,FALSE,0.681,0.453,7,-6.09,1,0.0278,0.263,0,0.0543,0.348,125.772,216560,4,2019,1,2016
